ID;Precio (€/mes);Tipo;Teléfono;Ciudad;Dirección;Barrio;Habitaciones;Baños;Superficie (m2);Planta;Ascensor;Terraza;Parking;Calefacción;Aire;Balcón;Precio del m2 (€/m2)
158608295;1900;Piso;Unknown;Madrid Capital;Calle de María Tubau;Fuencarral;3.0;2.0;160.0;;True;False;True;False;False;False;11.875
131767384;1500;Piso;Unknown;Madrid Capital;Calle Eusebio Morán;Carabanchel;3.0;1.0;86.0;;True;True;False;False;False;False;17.441860465116278
156130228;5500;Piso;914871985;Madrid Capital;;Barrio de Salamanca;5.0;5.0;450.0;5.0;True;False;False;False;False;False;12.222222222222221
155972850;3000;Piso;912186534;Madrid Capital;;Hortaleza;2.0;2.0;70.0;;False;False;False;True;False;False;42.857142857142854
158445513;950;Piso;Unknown;Madrid Capital;Calle de Juan Pantoja;Tetuán;1.0;1.0;41.0;;False;False;False;True;False;False;23.170731707317074
157559552;1450;Piso;Unknown;Madrid Capital;Calle de Sancho Dávila;Barrio de Salamanca;2.0;2.0;90.0;;True;False;False;True;False;False;16.11111111111111
158400387;950;Apartamento;Unknown;Madrid Capital;Calle de Martínez;Tetuán;1.0;1.0;43.0;;True;False;False;True;False;False;22.093023255813954
158260532;830;Piso;Unknown;Madrid Capital;Calle de Granada;Retiro;2.0;1.0;60.0;;True;False;False;False;False;True;13.833333333333334
158288290;1100;Piso;Unknown;Madrid Capital;Calle del Correo;Centro;1.0;1.0;46.0;;True;False;False;False;False;True;23.91304347826087
158220932;1200;Loft;Unknown;Madrid Capital;Calle de Feijoo;Chamberí;2.0;2.0;110.0;;True;False;False;False;False;False;10.909090909090908
154149454;1050;Piso;Unknown;Madrid Capital;Glorieta de Quevedo;Chamberí;1.0;1.0;60.0;;True;True;False;False;False;False;17.5
158165312;750;Apartamento;Unknown;Madrid Capital;Calle del Ansar;Latina;1.0;1.0;32.0;;False;False;False;True;True;False;23.4375
158093427;795;Piso;Unknown;Madrid Capital;Calle de Tablada;Tetuán;1.0;1.0;55.0;;False;False;False;False;True;False;14.454545454545455
157840677;970;Piso;Unknown;Madrid Capital;Calle de Corazón de María;Chamartín;1.0;1.0;50.0;;True;False;False;False;False;False;19.4
157849704;2200;Piso;Unknown;Madrid Capital;Calle de Bretón de Los Herreros;Chamberí;5.0;2.0;144.0;;True;False;False;True;False;False;15.277777777777779
130558563;850;Apartamento;Unknown;Madrid Capital;Calle Benito Gutiérrez;Moncloa - Aravaca;1.0;1.0;40.0;;True;False;False;False;False;True;21.25
157646482;3100;Piso;Unknown;Madrid Capital;Calle del Pensamiento;Tetuán;3.0;2.0;130.0;;True;False;True;False;False;False;23.846153846153847
154042793;950;Apartamento;Unknown;Madrid Capital;Calle Calle de San Blas;Madrid Capital;1.0;1.0;45.0;;True;False;False;True;False;False;21.11111111111111
157270414;1725;Piso;Unknown;Madrid Capital;Avenida del Mediterráneo;Retiro;;1.0;34.0;;False;False;False;True;True;False;50.73529411764706
157217574;1250;Piso;Unknown;Madrid Capital;Ronda del Ingenioso Hidalgo;Fuencarral;4.0;2.0;120.0;;True;False;False;True;False;False;10.416666666666666
156535914;3000;Piso;Unknown;Madrid Capital;Calle de Menorca;Retiro;2.0;1.0;100.0;;True;False;True;False;False;False;30.0
156452127;2500;Piso;Unknown;Madrid Capital;Calle de López de Hoyos;Chamartín;3.0;2.0;110.0;;True;True;False;False;False;False;22.727272727272727
150996471;1300;Piso;Unknown;Madrid Capital;Calle del General Cadenas Campos;Moncloa - Aravaca;3.0;2.0;85.0;;True;False;True;False;False;False;15.294117647058824
156196063;999;Piso;Unknown;Madrid Capital;;Madrid Capital;3.0;1.0;75.0;;False;False;True;True;False;False;13.32
154137772;2300;Piso;Unknown;Madrid Capital;Plaza de Los Reyes Magos;Retiro;1.0;1.0;33.0;;True;False;False;True;False;False;69.6969696969697
147481799;980;Estudio;Unknown;Madrid Capital;;Centro;4.0;3.0;200.0;;True;False;False;True;False;False;4.9
153661886;720;Estudio;Unknown;Madrid Capital;Paseo de las Delicias;Arganzuela;1.0;1.0;41.0;;True;False;False;False;False;True;17.5609756097561
151896502;1300;Piso;Unknown;Madrid Capital;Calle Calle Suertes de la Villa;Vicálvaro;1.0;1.0;21.0;;False;False;False;False;True;False;61.904761904761905
146842265;2850;Piso;Unknown;Madrid Capital;Paseo de la Alameda de Osuna;Barajas;3.0;2.0;113.0;;True;False;True;False;False;False;25.221238938053098
158679660;1800;Piso;Unknown;Madrid Capital;Calle de Antonio Acuña;Barrio de Salamanca;4.0;3.0;180.0;;True;True;False;False;False;False;10.0
162859389;960;Apartamento;Unknown;Madrid Capital;Calle Calle de Los Fundadores;Barrio de Salamanca;3.0;2.0;140.0;;True;False;False;False;False;True;6.857142857142857
128594288;850;Apartamento;Unknown;Madrid Capital;;Latina;1.0;1.0;55.0;;True;False;False;True;False;False;15.454545454545455
162849468;1124;Obra Nueva ;952141269;Madrid Capital;Calle de la Pícara Molinera;Villaverde;1.0;1.0;65.0;;True;True;False;False;False;False;17.29230769230769
162925778;800;Obra Nueva ;952141269;Madrid Capital;Calle el Santo de la Isidra;Villaverde;2.0;2.0;101.0;;False;False;False;False;False;False;7.920792079207921
163048993;1200;Piso;Unknown;Madrid Capital;Calle Calle de Rodríguez San Pedro;Chamberí;1.0;1.0;;5.0;False;True;False;False;False;False;
162030700;900;Piso;Unknown;Madrid Capital;;Carabanchel;2.0;2.0;95.0;;True;True;False;False;False;False;9.473684210526315
162714945;1100;Piso;Unknown;Madrid Capital;Calle de Tomás Bretón;Arganzuela;1.0;1.0;60.0;;False;True;False;True;False;False;18.333333333333332
162856078;1130;Obra Nueva ;952141269;Madrid Capital;Calle de la Pícara Molinera;Villaverde;;1.0;;;True;False;False;True;False;True;
162987108;3351;Apartamento;932931237;Madrid Capital;Calle de Blasco de Garay;Chamberí;2.0;2.0;99.0;;False;False;False;False;False;False;33.84848484848485
162727636;4204;Apartamento;932931237;Madrid Capital;Calle Almagro;Chamberí;1.0;1.0;37.0;;False;False;False;True;False;False;113.62162162162163
162727541;1848;Apartamento;932931237;Madrid Capital;Calle de Fuencarral;Centro;2.0;2.0;80.0;;False;False;False;True;False;False;23.1
162987109;3496;Apartamento;932931237;Madrid Capital;Calle de Muñoz Torrero;Centro;1.0;1.0;17.0;;False;False;False;True;True;False;205.64705882352942
163109117;490;Piso;914894689;Madrid Capital;Godella;Villaverde;1.0;1.0;37.0;;False;False;False;True;False;False;13.243243243243244
163120783;825;Piso;Unknown;Madrid Capital;Calle de Bausa;Ciudad Lineal;3.0;1.0;63.0;2.0;False;False;False;True;False;False;13.095238095238095
163120022;600;Piso;910758869;Madrid Capital;Antonio Folgueras;Puente de Vallecas;1.0;1.0;58.0;;True;False;False;False;False;False;10.344827586206897
163119580;1700;Piso;914872384;Madrid Capital;Calle del Siete de Julio;Centro;1.0;1.0;48.0;;False;False;False;False;False;False;35.416666666666664
163118063;900;Piso;918003079;Madrid Capital;;Moncloa - Aravaca;3.0;2.0;90.0;4.0;False;False;False;False;False;True;10.0
163109178;1200;Piso;Unknown;Madrid Capital;Calle Serrano;Barrio de Salamanca;1.0;1.0;50.0;;True;False;False;False;False;False;24.0
163105008;950;Piso;Unknown;Madrid Capital;Avenida Gran Vía del Sureste;Villa de Vallecas;3.0;1.0;85.0;;False;False;False;True;False;False;11.176470588235293
163103793;7400;Casa adosada;911362748;Madrid Capital;;Moncloa - Aravaca;2.0;2.0;64.0;;True;False;True;False;False;False;115.625
163070283;950;Piso;Unknown;Madrid Capital;Calle del Maestro Alonso;Barrio de Salamanca;6.0;6.0;750.0;;False;True;False;False;False;False;1.2666666666666666
163064979;1100;Apartamento;918009158;Madrid Capital;Calle de Mauricio Legendre;Chamartín;2.0;1.0;50.0;;True;False;False;True;False;False;22.0
163064004;900;Piso;910922719;Madrid Capital;;Latina;1.0;1.0;70.0;2.0;True;False;False;False;False;False;12.857142857142858
163063997;2100;Piso;910922719;Madrid Capital;Lope de Rueda;Barrio de Salamanca;2.0;;75.0;2.0;False;False;False;True;False;False;28.0
163063986;975;Piso;910922719;Madrid Capital;Maria Zambrano;Ciudad Lineal;2.0;2.0;100.0;5.0;False;False;False;False;False;True;9.75
163059199;650;Piso;Unknown;Madrid Capital;Calle del Lago Iseo;Vicálvaro;2.0;2.0;60.0;;True;False;False;True;False;False;10.833333333333334
163058667;1300;Piso;Unknown;Madrid Capital;Calle de Muñopedro;Arganzuela;1.0;1.0;40.0;;False;False;False;False;False;False;32.5
163053677;800;Estudio;Unknown;Madrid Capital;Calle;Ciudad Lineal;2.0;2.0;80.0;;True;True;False;False;False;False;10.0
163049113;750;Apartamento;Unknown;Madrid Capital;Calle de Santa Isabel;Centro;1.0;1.0;50.0;;False;False;False;True;True;False;15.0
163040955;725;Piso;911228278;Madrid Capital;Calle del Limonero;Tetuán;1.0;1.0;40.0;;False;False;False;False;False;False;18.125
163008535;1700;Piso;910921282;Madrid Capital;Herreros de Tejada;Chamartín;1.0;1.0;33.0;2.0;False;False;False;False;False;False;51.515151515151516
163007182;825;Piso;Unknown;Madrid Capital;Calle Mingorria;Latina;2.0;2.0;82.0;4.0;True;False;False;False;False;False;10.060975609756097
162984103;700;Estudio;Unknown;Madrid Capital;Calle Marqués de Lema;Chamberí;3.0;1.0;72.0;;False;True;False;True;False;False;9.722222222222221
162956796;950;Piso;916355203;Madrid Capital;Cerro Minguete;Fuencarral;1.0;1.0;30.0;;True;False;False;True;False;False;31.666666666666668
162902764;1100;Apartamento;Unknown;Madrid Capital;Calle de Los Fundadores;Barrio de Salamanca;1.0;1.0;70.0;1.0;True;False;False;False;False;False;15.714285714285714
162885181;1600;Dúplex;912183518;Madrid Capital;Ronda de Atocha;Centro;2.0;2.0;78.0;;False;False;False;True;True;False;20.512820512820515
162862558;1680;Piso;912177023;Madrid Capital;Calle del Guadiana;Chamartín;1.0;2.0;88.0;2.0;False;False;False;False;False;False;19.09090909090909
160963457;3630;Apartamento;932931237;Madrid Capital;Calle Gran Vía;Centro;;1.0;48.0;;True;False;False;False;False;True;75.625
162770015;1600;Piso;916355203;Madrid Capital;Encomienda;Centro;1.0;1.0;35.0;;False;False;False;True;False;False;45.714285714285715
162696633;1300;Piso;916355203;Madrid Capital;De Yécora;San Blas;3.0;2.0;94.0;3.0;False;False;False;False;True;False;13.829787234042554
162725799;900;Piso;Unknown;Madrid Capital;Calle Alcala;San Blas;3.0;3.0;110.0;;True;False;False;False;False;False;8.181818181818182
162725363;800;Piso;Unknown;Madrid Capital;;Villa de Vallecas;2.0;1.0;50.0;1.0;False;False;False;True;False;False;16.0
162633194;1200;Piso;916355203;Madrid Capital;Príncipe de Vergara;Barrio de Salamanca;3.0;1.0;90.0;2.0;False;True;False;False;False;False;13.333333333333334
162633193;720;Piso;916355203;Madrid Capital;Costanilla de Los Desamparados;Centro;2.0;1.0;75.0;4.0;True;False;False;False;False;False;9.6
162625255;900;Piso;Unknown;Madrid Capital;Calle de María Tubau;Fuencarral;1.0;1.0;40.0;5.0;False;False;False;False;True;False;22.5
162579391;1750;Piso;916356689;Madrid Capital;Calle Azofra;Fuencarral;1.0;1.0;80.0;;True;False;True;False;False;False;21.875
162565775;1500;Piso;Unknown;Madrid Capital;Calle del Arte;Ciudad Lineal;3.0;2.0;131.0;5.0;True;False;False;False;False;False;11.450381679389313
162503407;1400;Piso;916355203;Madrid Capital;Gaztambide;Chamberí;3.0;2.0;100.0;;True;True;False;False;False;False;14.0
162466421;1100;Piso;Unknown;Madrid Capital;Calle de la Infanta Mercedes;Tetuán;1.0;1.0;55.0;7.0;True;False;False;False;False;False;20.0
162448645;800;Piso;Unknown;Madrid Capital;Calle de Ezequiel Solana;Ciudad Lineal;;1.0;65.0;;True;False;False;True;False;False;12.307692307692308
162197314;1000;Piso;Unknown;Madrid Capital;Calle de Recalde;Ciudad Lineal;1.0;1.0;65.0;;True;False;False;False;True;False;15.384615384615385
161881111;1100;Piso;Unknown;Madrid Capital;Glorieta María Pignatelli;Barrio de Salamanca;2.0;1.0;60.0;;True;True;False;False;False;False;18.333333333333332
161734341;850;Piso;Unknown;Madrid Capital;Calle del Platino;Villaverde;;2.0;70.0;;True;False;False;False;False;False;12.142857142857142
161697108;1290;Piso;Unknown;Madrid Capital;Calle de Alonso Heredia;Barrio de Salamanca;1.0;2.0;75.0;;True;True;False;False;False;False;17.2
161639467;1050;Piso;Unknown;Madrid Capital;Calle del Bronce;Arganzuela;;1.0;;;False;False;False;False;False;False;
161574068;2000;Piso;Unknown;Madrid Capital;Calle de Julio Palacios;Fuencarral;1.0;1.0;65.0;;False;False;False;True;True;False;30.76923076923077
161544130;1100;Piso;Unknown;Madrid Capital;Calle de la Virgen de Aránzazu;Fuencarral;2.0;2.0;70.0;;True;False;True;False;False;False;15.714285714285714
161492226;800;Estudio;Unknown;Madrid Capital;Calle de Juan de Urbieta;Retiro;1.0;1.0;45.0;;True;False;False;True;False;False;17.77777777777778
161370603;2200;Piso;Unknown;Madrid Capital;Calle de Alonso Cano;Chamberí;1.0;1.0;;;True;False;False;True;False;False;
161357051;700;Estudio;Unknown;Madrid Capital;Calle de Carretas;Centro;3.0;2.0;150.0;;True;True;False;False;False;False;4.666666666666667
161279509;1250;Piso;Unknown;Madrid Capital;Calle del Ferrocarril;Arganzuela;2.0;1.0;85.0;;True;True;False;False;False;False;14.705882352941176
161269451;850;Piso;Unknown;Madrid Capital;Calle Servando Batanero;Ciudad Lineal;2.0;1.0;65.0;;False;True;False;False;False;True;13.076923076923077
161263216;1500;Piso;Unknown;Madrid Capital;Calle del Prado;Centro;2.0;2.0;98.0;;True;False;False;False;False;True;15.306122448979592
161251985;795;Apartamento;Unknown;Madrid Capital;Calle de Zurita;Centro;1.0;1.0;40.0;;False;False;False;False;False;True;19.875
158209306;1000;Piso;Unknown;Madrid Capital;Calle de Eduardo Minguito;Villaverde;2.0;1.0;60.0;;False;False;False;True;False;False;16.666666666666668
161046062;950;Piso;Unknown;Madrid Capital;Avenida de las Suertes;Villa de Vallecas;2.0;2.0;90.0;;False;False;True;False;False;False;10.555555555555555
161022862;750;Estudio;Unknown;Madrid Capital;Calle de Oviedo;Tetuán;1.0;1.0;38.0;;True;False;False;True;False;False;19.736842105263158
160849986;900;Piso;912178012;Madrid Capital;Belfast;San Blas;2.0;2.0;80.0;4.0;True;False;False;False;False;False;11.25
160837214;700;Piso;Unknown;Madrid Capital;Calle de Alonso del Barco;Arganzuela;1.0;1.0;49.0;;False;True;False;True;False;False;14.285714285714286
160819077;700;Apartamento;912178012;Madrid Capital;Calle de Deyanira;San Blas;1.0;1.0;55.0;3.0;False;False;False;False;False;False;12.727272727272727
160819069;700;Apartamento;912178012;Madrid Capital;Calle Samaniego;San Blas;1.0;1.0;57.0;3.0;True;False;False;False;False;False;12.280701754385966
160734911;1200;Ático;Unknown;Madrid Capital;Calle de Afueras a Valverde;Fuencarral;3.0;1.0;100.0;;True;True;False;False;False;False;12.0
160725549;2600;Piso;Unknown;Madrid Capital;Calle de la Drácena;Chamartín;3.0;2.0;165.0;;True;False;False;False;False;False;15.757575757575758
160718466;965;Piso;Unknown;Madrid Capital;Calle José Antonio de Armona;Arganzuela;2.0;1.0;62.0;;True;False;False;True;False;False;15.564516129032258
160653556;1500;Piso;Unknown;Madrid Capital;Calle de Murcia;Arganzuela;;1.0;40.0;;False;False;False;True;False;False;37.5
160647501;890;Piso;Unknown;Madrid Capital;Calle de Maldonado;Barrio de Salamanca;3.0;1.0;;;True;False;False;False;False;True;
160630227;995;Piso;Unknown;Madrid Capital;Avenida del Cardenal Herrera Oria;Fuencarral;1.0;1.0;50.0;;False;False;False;True;False;False;19.9
160617949;1250;Piso;Unknown;Madrid Capital;Calle Núñez Morgado;Chamartín;3.0;1.0;70.0;;True;True;False;False;False;False;17.857142857142858
160594295;1300;Loft;914893764;Madrid Capital;Avenida de Manoteras;Hortaleza;1.0;1.0;100.0;;True;False;False;True;False;False;13.0
160590876;950;Piso;Unknown;Madrid Capital;Calle de Lanuza;Barrio de Salamanca;1.0;2.0;89.0;2.0;True;False;False;False;False;False;10.674157303370787
160553826;1300;Piso;Unknown;Madrid Capital;Calle de Andrés Mellado;Chamberí;2.0;1.0;70.0;;True;False;False;True;False;False;18.571428571428573
160545217;650;Piso;Unknown;Madrid Capital;Calle de la Corredera Baja de San Pablo;Centro;3.0;1.0;85.0;;True;False;False;True;False;False;7.647058823529412
160520230;750;Piso;Unknown;Madrid Capital;Calle del Castillo de Oropesa;San Blas;1.0;1.0;45.0;;False;False;False;True;False;False;16.666666666666668
160479129;2400;Piso;Unknown;Madrid Capital;Calle de Cea Bermúdez;Chamberí;1.0;1.0;65.0;;True;False;False;False;True;False;36.92307692307692
160412031;1200;Piso;Unknown;Madrid Capital;Calle Azofra;Fuencarral;;3.0;195.0;;True;False;True;False;False;False;6.153846153846154
160293371;1250;Piso;Unknown;Madrid Capital;Calle de Catalina Suárez;Retiro;2.0;1.0;70.0;;True;False;False;True;False;False;17.857142857142858
160245676;850;Piso;Unknown;Madrid Capital;Calle de Azcona;Barrio de Salamanca;2.0;2.0;110.0;;True;False;True;False;False;False;7.7272727272727275
160244450;1400;Piso;Unknown;Madrid Capital;Calle de Modesto Lafuente;Chamberí;3.0;1.0;85.0;;True;False;False;True;False;False;16.470588235294116
162219888;800;Piso;Unknown;Valencia Capital;Calle Abén al Abbar;Camins al Grau;4.0;2.0;79.0;7.0;True;False;False;False;False;False;10.126582278481013
163001204;2900;Ático;962648135;Valencia Capital;Carrer de Castelló;L'Eixample;3.0;4.0;191.0;;True;True;False;True;True;False;15.18324607329843
162879364;2100;Piso;962648135;Valencia Capital;;Poblats Marítims;3.0;2.0;119.0;1.0;True;False;False;True;True;False;17.647058823529413
162765485;1000;Ático;961287313;Valencia Capital;Carrer Reina Violant;Campanar;2.0;2.0;89.0;9.0;True;True;False;False;False;False;11.235955056179776
156515988;1700;Piso;961287313;Valencia Capital;;Ciutat Vella;4.0;2.0;150.0;3.0;True;False;False;True;True;False;11.333333333333334
162678831;2200;Piso;962648135;Valencia Capital;Carrer de Pascual I Genís;Ciutat Vella;2.0;2.0;130.0;4.0;True;False;False;True;False;True;16.923076923076923
163072510;1750;Ático;962648135;Valencia Capital;Plaça de L'ajuntament;Ciutat Vella;2.0;2.0;90.0;;True;True;False;True;False;True;19.444444444444443
162606811;1050;Piso;960966181;Valencia Capital;;Poblats Marítims;3.0;1.0;112.0;4.0;True;False;False;True;False;True;9.375
162622202;1815;Ático;962648135;Valencia Capital;Carrer de Les Carabasses;Ciutat Vella;1.0;2.0;98.0;;True;True;False;True;False;True;18.520408163265305
163054627;1800;Piso;962648135;Valencia Capital;Carrer de Cirilo Amorós;L'Eixample;5.0;2.0;211.0;2.0;True;False;False;False;False;True;8.530805687203792
161609192;1700;Piso;962645029;Valencia Capital;Calle Castellón;L'Eixample;3.0;3.0;130.0;7.0;True;False;False;True;False;True;13.076923076923077
162805280;1000;Piso;930447315;Valencia Capital;;L'Eixample;3.0;2.0;162.0;4.0;True;False;False;True;True;True;6.172839506172839
162324538;1150;Piso;961287313;Valencia Capital;;Quatre Carreres;4.0;2.0;134.0;4.0;True;True;False;False;False;False;8.582089552238806
162383331;1700;Piso;961287313;Valencia Capital;;Poblats Marítims;2.0;1.0;110.0;5.0;True;False;False;True;True;False;15.454545454545455
162209274;1400;Piso;961287313;Valencia Capital;;Extramurs;3.0;2.0;175.0;3.0;True;False;False;True;True;False;8.0
162681794;1600;Piso;962648135;Valencia Capital;Carrer de Salvador Giner;Ciutat Vella;3.0;1.0;95.0;1.0;True;False;False;True;False;False;16.842105263157894
148713072;1200;Piso;961287313;Valencia Capital;;Ciutat Vella;1.0;2.0;74.0;4.0;False;True;False;False;True;False;16.216216216216218
162472065;1100;Apartamento;961287313;Valencia Capital;;Pobles del Sud;3.0;2.0;120.0;2.0;True;True;False;False;False;False;9.166666666666666
162200092;1050;Piso;962642241;Valencia Capital;;Quatre Carreres;3.0;2.0;120.0;9.0;False;False;False;False;False;False;8.75
162797959;2300;Piso;962642241;Valencia Capital;Calle Jorge Juan;L'Eixample;3.0;2.0;180.0;1.0;False;False;False;False;False;False;12.777777777777779
162452016;1300;Piso;962946793;Valencia Capital;Avenida del Marqués de Sotelo;Ciutat Vella;6.0;2.0;225.0;5.0;False;False;False;False;False;False;5.777777777777778
163108580;850;Piso;962947856;Valencia Capital;;Campanar;3.0;4.0;106.0;3.0;False;False;False;False;False;False;8.018867924528301
163062113;925;Piso;962947856;Valencia Capital;;L'Eixample;2.0;2.0;112.0;1.0;False;False;False;False;False;False;8.258928571428571
163104131;850;Piso;931335749;Valencia Capital;;Poblats Marítims;3.0;2.0;90.0;;False;False;False;False;True;False;9.444444444444445
163100710;850;Piso;931335749;Valencia Capital;;Patraix;2.0;2.0;80.0;;False;False;False;False;True;False;10.625
162732688;1500;Estudio;962648903;Valencia Capital;;Poblats Marítims;;1.0;75.0;;False;True;False;True;False;False;20.0
162998103;955;Piso;911792253;Valencia Capital;;Benicalap;3.0;2.0;123.0;4.0;True;False;False;False;False;False;7.764227642276423
162998086;1025;Piso;911792253;Valencia Capital;;Benicalap;3.0;2.0;123.0;4.0;True;False;False;False;False;False;8.333333333333334
163017118;1100;Piso;962648135;Valencia Capital;C de Jesús;Extramurs;2.0;2.0;150.0;8.0;True;False;False;False;False;False;7.333333333333333
163045551;900;Piso;931335749;Valencia Capital;;L'Eixample;3.0;2.0;115.0;;False;False;False;False;True;False;7.826086956521739
163039778;1100;Piso;962648135;Valencia Capital;Carrer de la Redempció;Ciutat Vella;3.0;2.0;91.0;2.0;True;False;False;False;False;False;12.087912087912088
163039123;925;Piso;962948037;Valencia Capital;;L'Eixample;2.0;1.0;112.0;8.0;True;False;False;False;False;False;8.258928571428571
162990959;900;Piso;962642241;Valencia Capital;;Quatre Carreres;3.0;2.0;115.0;5.0;True;False;False;False;False;False;7.826086956521739
162317383;825;Piso;960963916;Valencia Capital;Calle Cura Femenía;L'Eixample;2.0;1.0;83.0;2.0;False;False;False;False;False;True;9.939759036144578
162938609;1000;Piso;960967582;Valencia Capital;Calle del Músico José Iturbi;Ciutat Vella;2.0;2.0;120.0;3.0;True;False;False;False;False;False;8.333333333333334
162864320;1200;Piso;962648135;Valencia Capital;Carrer de Colón;L'Eixample;2.0;2.0;70.0;8.0;True;False;False;False;False;False;17.142857142857142
162850585;1400;Piso;962648135;Valencia Capital;Carrer de Les Carabasses;Ciutat Vella;1.0;2.0;68.0;;True;True;False;False;False;False;20.58823529411765
162813930;3200;Ático;962645029;Valencia Capital;Calle Los Borja;Ciutat Vella;4.0;4.0;210.0;4.0;True;False;False;False;False;False;15.238095238095237
158887471;1800;Apartamento;961287313;Valencia Capital;;L'Eixample;5.0;3.0;180.0;8.0;True;False;False;False;False;False;10.0
162201339;850;Apartamento;961287313;Valencia Capital;;Poblats Marítims;2.0;2.0;60.0;1.0;False;False;False;False;False;True;14.166666666666666
161619534;1300;Ático;961287313;Valencia Capital;;Poblats Marítims;3.0;1.0;100.0;2.0;False;True;False;False;False;False;13.0
162166797;2300;Ático;962648135;Valencia Capital;Luis Bolinches Compañ;Camins al Grau;4.0;3.0;175.0;;True;True;False;False;False;False;13.142857142857142
160102215;1500;Loft;961287313;Valencia Capital;;Poblats Marítims;2.0;1.0;80.0;1.0;True;False;False;False;False;False;18.75
161668858;1200;Apartamento;961287313;Valencia Capital;Tramoyeres;Poblats Marítims;1.0;1.0;50.0;;False;True;False;False;True;False;24.0
162027973;2500;Ático;962945986;Valencia Capital;Calle Serranos;Ciutat Vella;3.0;3.0;182.0;3.0;True;False;False;False;False;False;13.736263736263735
162215632;1100;Piso;960968245;Valencia Capital;;El Pla del Real;4.0;2.0;180.0;8.0;True;False;False;False;False;False;6.111111111111111
162929985;790;Piso;960968245;Valencia Capital;;Camins al Grau;1.0;1.0;85.0;2.0;True;False;False;False;False;False;9.294117647058824
162996664;850;Piso;960968245;Valencia Capital;Santos Justos y Pastor;Algirós;3.0;2.0;115.0;3.0;True;False;False;False;False;False;7.391304347826087
163120187;950;Piso;962642241;Valencia Capital;;Camins al Grau;3.0;2.0;110.0;2.0;True;False;False;False;False;False;8.636363636363637
162695623;1000;Piso;960968245;Valencia Capital;;La Saïdia;3.0;2.0;110.0;1.0;True;False;False;False;False;False;9.090909090909092
162753765;750;Piso;962642512;Valencia Capital;Calle Francisco Moreno Usedo;L'Olivereta;3.0;1.0;76.0;5.0;True;False;False;False;False;False;9.868421052631579
163018775;1200;Ático;962648819;Valencia Capital;;Extramurs;2.0;2.0;70.0;;True;True;False;False;False;False;17.142857142857142
160542631;1400;Apartamento;961280523;Valencia Capital;;Ciutat Vella;1.0;1.0;55.0;;True;False;False;False;False;True;25.454545454545453
162737745;1300;Piso;962641148;Valencia Capital;Conde de Buñol;Ciutat Vella;5.0;2.0;158.0;4.0;False;False;False;False;False;True;8.227848101265822
163028710;1800;Apartamento;961287313;Valencia Capital;Avinguda de la Constitució;Rascanya;4.0;2.0;112.0;7.0;True;False;False;False;False;False;16.071428571428573
163028648;1100;Apartamento;961287313;Valencia Capital;Avinguda de la Constitució;Rascanya;4.0;2.0;112.0;7.0;True;False;False;False;False;False;9.821428571428571
163027824;800;Piso;961287313;Valencia Capital;;Poblats Marítims;2.0;1.0;78.0;3.0;True;False;False;False;False;False;10.256410256410257
163025690;1800;Piso;961287313;Valencia Capital;;El Pla del Real;5.0;2.0;91.0;2.0;True;False;False;False;False;False;19.78021978021978
163025212;1100;Piso;962648903;Valencia Capital;;Camins al Grau;3.0;2.0;90.0;1.0;False;True;False;False;False;False;12.222222222222221
163023984;990;Piso;962644703;Valencia Capital;Gran Vía de Fernando el Católico;Extramurs;4.0;2.0;105.0;;True;False;False;False;False;True;9.428571428571429
163020427;1200;Piso;962944815;Valencia Capital;Calle Quevedo;Ciutat Vella;2.0;2.0;101.0;3.0;True;False;False;False;False;False;11.881188118811881
163018611;1900;Casa o chalet;931335749;Valencia Capital;;Benicalap;3.0;1.0;250.0;;False;False;False;False;True;False;7.6
163016377;899;Piso;962647198;Valencia Capital;Calle Fuencaliente;Camins al Grau;2.0;1.0;94.0;;True;False;False;False;False;True;9.563829787234043
163014781;1750;Dúplex;962648135;Valencia Capital;Carrer del Músic Peydró;Ciutat Vella;4.0;2.0;94.0;1.0;False;False;False;False;False;True;18.617021276595743
163013277;1000;Piso;962648903;Valencia Capital;;L'Eixample;3.0;2.0;123.0;3.0;True;False;False;False;False;False;8.130081300813009
163013272;1495;Ático;962648903;Valencia Capital;;Ciutat Vella;4.0;2.0;135.0;8.0;True;False;False;False;False;False;11.074074074074074
163012336;875;Apartamento;962645029;Valencia Capital;Plaza Sant Bult;Ciutat Vella;2.0;1.0;53.0;1.0;False;False;False;True;False;False;16.50943396226415
163009480;950;Piso;962648135;Valencia Capital;Carrer de L'illa Cabrera;Quatre Carreres;3.0;2.0;115.0;;True;False;False;False;False;True;8.26086956521739
163005919;1200;Piso;962648903;Valencia Capital;;L'Eixample;2.0;2.0;75.0;8.0;True;False;False;False;False;False;16.0
163003694;1550;Piso;962649534;Valencia Capital;Avenida Francia;Camins al Grau;3.0;2.0;121.0;11.0;True;False;False;False;False;False;12.809917355371901
163003642;950;Piso;962649534;Valencia Capital;Calle Vicente Beltrán Grimal;Camins al Grau;3.0;2.0;110.0;2.0;True;False;False;False;False;False;8.636363636363637
163003630;1200;Ático;931335749;Valencia Capital;;Ciutat Vella;2.0;1.0;70.0;;False;False;False;False;True;False;17.142857142857142
163002339;1600;Piso;961287313;Valencia Capital;;Extramurs;2.0;2.0;60.0;2.0;True;False;False;False;False;False;26.666666666666668
